nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure
      4719, 1.607563391E-02, 1.103899922E-01, 1.707630477E-02, 8.392473077E+04
      4720, 1.756464898E-02, 1.107231431E-01, 1.928246673E-02, 8.452463622E+04
      4721, 1.911656939E-02, 1.111075834E-01, 2.168294434E-02, 8.447909313E+04
      4722, 2.069594547E-02, 1.115621620E-01, 2.428269750E-02, 8.400456464E+04
      4723, 2.225586840E-02, 1.120901642E-01, 2.708584200E-02, 8.338905533E+04
      4724, 2.378400428E-02, 1.126824279E-01, 3.007005951E-02, 8.270553583E+04
      4725, 2.526062732E-02, 1.133079632E-01, 3.321558103E-02, 8.191932305E+04
      4726, 2.667398889E-02, 1.140097857E-01, 3.647871495E-02, 8.108856762E+04
      4727, 2.797512284E-02, 1.147048948E-01, 3.985290582E-02, 8.047625045E+04
      4728, 2.918942129E-02, 1.154507835E-01, 4.326980177E-02, 8.017278598E+04
      4729, 3.026770192E-02, 1.161540027E-01, 4.671998131E-02, 8.018667093E+04
      4730, 3.121078719E-02, 1.168876442E-01, 5.014192663E-02, 8.083896525E+04
      4731, 3.199955670E-02, 1.175481388E-01, 5.351933627E-02, 8.213034203E+04
      4732, 3.265131650E-02, 1.182272336E-01, 5.679118077E-02, 8.399207220E+04
      4733, 3.315189696E-02, 1.188353511E-01, 5.994537627E-02, 8.635208541E+04
      4734, 3.351382213E-02, 1.193848868E-01, 6.294983310E-02, 8.900699661E+04
      4735, 3.376175441E-02, 1.199321127E-01, 6.577081211E-02, 9.151760499E+04
      4736, 3.390030935E-02, 1.204371532E-01, 6.840163462E-02, 9.341871596E+04
      4737, 3.394311594E-02, 1.208951388E-01, 7.083424073E-02, 9.452767203E+04
      4738, 3.390097271E-02, 1.212852816E-01, 7.306861943E-02, 9.497792810E+04
      4739, 3.380238376E-02, 1.216563411E-01, 7.509776992E-02, 9.506641884E+04
      4740, 3.366612979E-02, 1.219995799E-01, 7.693001484E-02, 9.500931212E+04
      4741, 3.349771143E-02, 1.223032322E-01, 7.857638679E-02, 9.490229284E+04
      4742, 1.555517646E-03, 1.078684114E-01, 7.381789687E-04, 6.722162770E+04
      4743, 1.638430319E-03, 1.078819744E-01, 8.206324187E-04, 6.586635477E+04
      4744, 1.734116425E-03, 1.078976292E-01, 9.158032138E-04, 6.459615165E+04
      4745, 1.844508895E-03, 1.079156939E-01, 1.025624090E-03, 6.351738516E+04
      4746, 1.971829161E-03, 1.079365283E-01, 1.152282665E-03, 6.266903971E+04
      4747, 2.118592472E-03, 1.079605441E-01, 1.298281558E-03, 6.208244069E+04
      4748, 2.287666703E-03, 1.079882102E-01, 1.466472199E-03, 6.177639178E+04
      4749, 2.482308844E-03, 1.080200594E-01, 1.660093116E-03, 6.180575865E+04
      4750, 2.706206689E-03, 1.080566949E-01, 1.882811306E-03, 6.212063541E+04
      4751, 2.963520416E-03, 1.080987973E-01, 2.138764980E-03, 6.275030268E+04
      4752, 3.258925955E-03, 1.081471314E-01, 2.432602769E-03, 6.362597278E+04
      4753, 3.597651910E-03, 1.082025522E-01, 2.769523131E-03, 6.467234868E+04
      4754, 3.985122405E-03, 1.082660739E-01, 3.155680770E-03, 6.602707863E+04
      4755, 4.427009137E-03, 1.083388793E-01, 3.598244042E-03, 6.762524770E+04
      4756, 4.932966278E-03, 1.084250550E-01, 4.101083471E-03, 6.947050093E+04
      4757, 5.510017527E-03, 1.085293528E-01, 4.671854634E-03, 7.146288429E+04
      4758, 6.164289449E-03, 1.086438331E-01, 5.322420041E-03, 7.334907911E+04
      4759, 6.881648014E-03, 1.087618817E-01, 6.084685160E-03, 7.498769435E+04
      4760, 7.670659091E-03, 1.088998960E-01, 6.964596665E-03, 7.647042308E+04
      4761, 8.547563492E-03, 1.090576056E-01, 7.964467347E-03, 7.783691338E+04
      4762, 9.520101234E-03, 1.092366833E-01, 9.094549593E-03, 7.910605630E+04
      4763, 1.060563144E-02, 1.094303946E-01, 1.035804065E-02, 8.019304035E+04
      4764, 1.180292422E-02, 1.096289565E-01, 1.177231563E-02, 8.105277639E+04
      4765, 1.307939193E-02, 1.098613076E-01, 1.337158479E-02, 8.181212515E+04
      4766, 1.441215176E-02, 1.101403667E-01, 1.517845831E-02, 8.272675453E+04
      4767, 1.580037175E-02, 1.104606197E-01, 1.719571988E-02, 8.373874424E+04
      4768, 1.728864094E-02, 1.107995260E-01, 1.939439627E-02, 8.433972833E+04
      4769, 1.883977803E-02, 1.111821512E-01, 2.178878131E-02, 8.425489544E+04
      4770, 2.041975836E-02, 1.116456404E-01, 2.437992518E-02, 8.375453174E+04
      4771, 2.197915219E-02, 1.121712558E-01, 2.717741312E-02, 8.313569487E+04
      4772, 2.350687743E-02, 1.127657244E-01, 3.015529402E-02, 8.245831645E+04
      4773, 2.498299596E-02, 1.133975568E-01, 3.329392980E-02, 8.167592645E+04
      4774, 2.639468324E-02, 1.140965784E-01, 3.655272434E-02, 8.084594256E+04
      4775, 2.769450371E-02, 1.147969636E-01, 3.992085338E-02, 8.024356190E+04
      4776, 2.890612199E-02, 1.155402633E-01, 4.333386625E-02, 7.994200785E+04
      4777, 2.998256002E-02, 1.162478250E-01, 4.677839733E-02, 7.995888237E+04
      4778, 3.092201417E-02, 1.169791714E-01, 5.019646863E-02, 8.061622436E+04
      4779, 3.170811427E-02, 1.176432904E-01, 5.356837294E-02, 8.191401760E+04
      4780, 3.235574882E-02, 1.183208993E-01, 5.683581217E-02, 8.380073595E+04
      4781, 3.285279286E-02, 1.189306064E-01, 5.998466435E-02, 8.620857410E+04
      4782, 3.321082192E-02, 1.194813637E-01, 6.298364264E-02, 8.892262140E+04
      4783, 3.345465878E-02, 1.200285875E-01, 6.579913631E-02, 9.147515445E+04
      4784, 3.358910271E-02, 1.205335612E-01, 6.842432010E-02, 9.337967789E+04
      4785, 3.362743702E-02, 1.209892846E-01, 7.085155730E-02, 9.446953095E+04
      4786, 3.358071010E-02, 1.213757153E-01, 7.308062726E-02, 9.490389255E+04
      4787, 3.347767855E-02, 1.217424328E-01, 7.510451199E-02, 9.498798575E+04
      4788, 3.333860803E-02, 1.220853941E-01, 7.693086280E-02, 9.494129925E+04
      4789, 3.316769656E-02, 1.223886655E-01, 7.857146839E-02, 9.485290766E+04
      4790, 1.364629925E-03, 1.078961703E-01, 9.018746084E-04, 6.493339938E+04
      4791, 1.447111008E-03, 1.079096386E-01, 9.837547352E-04, 6.356624477E+04
      4792, 1.542317003E-03, 1.079251867E-01, 1.078279191E-03, 6.232134329E+04
      4793, 1.652175047E-03, 1.079431310E-01, 1.187370405E-03, 6.132505277E+04
      4794, 1.778898438E-03, 1.079638302E-01, 1.313210471E-03, 6.060787383E+04
      4795, 1.924996660E-03, 1.079876946E-01, 1.458292664E-03, 6.016242580E+04
      4796, 2.093330867E-03, 1.080151915E-01, 1.625458801E-03, 6.000995051E+04
      4797, 2.287150938E-03, 1.080468520E-01, 1.817937391E-03, 6.021205381E+04
      4798, 2.510137180E-03, 1.080832776E-01, 2.039385195E-03, 6.065239585E+04
      4799, 2.766442092E-03, 1.081251474E-01, 2.293930046E-03, 6.135425531E+04
      4800, 3.060733299E-03, 1.081732243E-01, 2.586210852E-03, 6.244889442E+04
      4801, 3.398230779E-03, 1.082283620E-01, 2.921417118E-03, 6.376123693E+04
      4802, 3.784553562E-03, 1.082949331E-01, 3.304944677E-03, 6.527659078E+04
      4803, 4.225600061E-03, 1.083751732E-01, 3.743490819E-03, 6.702573481E+04
      4804, 4.730250528E-03, 1.084664279E-01, 4.242837387E-03, 6.900508733E+04
      4805, 5.305701955E-03, 1.085702174E-01, 4.811064472E-03, 7.112307874E+04
      4806, 5.958427141E-03, 1.086800036E-01, 5.459350969E-03, 7.315297731E+04
      4807, 6.674305170E-03, 1.087974659E-01, 6.218302707E-03, 7.489498468E+04
      4808, 7.461577082E-03, 1.089348949E-01, 7.094847242E-03, 7.642558883E+04
      4809, 8.336764171E-03, 1.090919678E-01, 8.091095568E-03, 7.787470816E+04
      4810, 9.307448129E-03, 1.092704061E-01, 9.217509686E-03, 7.919969886E+04
      4811, 1.039227808E-02, 1.094695755E-01, 1.047510313E-02, 8.026695165E+04
      4812, 1.159024933E-02, 1.096897043E-01, 1.187977962E-02, 8.105032016E+04
      4813, 1.286553796E-02, 1.099210083E-01, 1.347444175E-02, 8.177624123E+04
      4814, 1.419736362E-02, 1.101989151E-01, 1.527645222E-02, 8.266821511E+04
      4815, 1.558458985E-02, 1.105159829E-01, 1.728932010E-02, 8.364844473E+04
      4816, 1.707227005E-02, 1.108593991E-01, 1.948212022E-02, 8.422915189E+04
      4817, 1.862359001E-02, 1.112456179E-01, 2.187037502E-02, 8.411593776E+04
      4818, 2.020324785E-02, 1.117110767E-01, 2.445612916E-02, 8.359361252E+04
      4819, 2.176222968E-02, 1.122348235E-01, 2.724919241E-02, 8.296972223E+04
      4820, 2.328963130E-02, 1.128310206E-01, 3.022210538E-02, 8.229411939E+04
      4821, 2.476535153E-02, 1.134677891E-01, 3.335534023E-02, 8.151068243E+04
      4822, 2.617572629E-02, 1.141646167E-01, 3.661073799E-02, 8.067516822E+04
      4823, 2.747451478E-02, 1.148691381E-01, 3.997411374E-02, 8.007123103E+04
      4824, 2.868403111E-02, 1.156104095E-01, 4.338408581E-02, 7.976622386E+04
      4825, 2.975902262E-02, 1.163213758E-01, 4.682418832E-02, 7.977561136E+04
      4826, 3.069562898E-02, 1.170509241E-01, 5.023922487E-02, 8.043533040E+04
      4827, 3.147963469E-02, 1.177178847E-01, 5.360681305E-02, 8.174464830E+04
      4828, 3.212403415E-02, 1.183943297E-01, 5.687080061E-02, 8.365416322E+04
      4829, 3.261830449E-02, 1.190052833E-01, 6.001546368E-02, 8.610079419E+04
      4830, 3.297327828E-02, 1.195569988E-01, 6.301014781E-02, 8.886012511E+04
      4831, 3.321390381E-02, 1.201042212E-01, 6.582134196E-02, 9.144520391E+04
      4832, 3.334421029E-02, 1.206058428E-01, 6.844276145E-02, 9.334908641E+04
      4833, 3.337825202E-02, 1.210569493E-01, 7.086624014E-02, 9.442187290E+04
      4834, 3.332872525E-02, 1.214433209E-01, 7.309059407E-02, 9.484955869E+04
      4835, 3.322311707E-02, 1.218099264E-01, 7.510979567E-02, 9.493489266E+04
      4836, 3.308180312E-02, 1.221525390E-01, 7.693154695E-02, 9.489638692E+04
      4837, 3.290897323E-02, 1.224556427E-01, 7.856761050E-02, 9.481985156E+04
      4838, 1.215373609E-03, 1.079178752E-01, 1.029869424E-03, 6.265436635E+04
      4839, 1.297517578E-03, 1.079312695E-01, 1.111301427E-03, 6.134618466E+04
      4840, 1.392349262E-03, 1.079467343E-01, 1.205321495E-03, 6.020317380E+04
      4841, 1.501791033E-03, 1.079645846E-01, 1.313843747E-03, 5.932781245E+04
      4842, 1.628049362E-03, 1.079851784E-01, 1.439045428E-03, 5.876419815E+04
      4843, 1.773629412E-03, 1.080089247E-01, 1.583412730E-03, 5.850952945E+04
      4844, 1.941387109E-03, 1.080362897E-01, 1.749779998E-03, 5.850555167E+04
      4845, 2.134566804E-03, 1.080678031E-01, 1.941367964E-03, 5.885635082E+04
      4846, 2.356842981E-03, 1.081040652E-01, 2.161825442E-03, 5.957887221E+04
      4847, 2.612362171E-03, 1.081457536E-01, 2.415272231E-03, 6.050906841E+04
      4848, 2.905863349E-03, 1.081976037E-01, 2.705581171E-03, 6.178925456E+04
      4849, 3.242560409E-03, 1.082583855E-01, 3.038290504E-03, 6.333072842E+04
      4850, 3.628029241E-03, 1.083280547E-01, 3.419558044E-03, 6.497560726E+04
      4851, 4.068251347E-03, 1.084078894E-01, 3.856164040E-03, 6.677748495E+04
      4852, 4.571742419E-03, 1.084987753E-01, 4.353664615E-03, 6.876128461E+04
      4853, 5.145947789E-03, 1.086021684E-01, 4.919908270E-03, 7.088072794E+04
      4854, 5.797465924E-03, 1.087082849E-01, 5.566415389E-03, 7.292944019E+04
      4855, 6.512187192E-03, 1.088252888E-01, 6.322776978E-03, 7.468195295E+04
      4856, 7.298102665E-03, 1.089622609E-01, 7.196693429E-03, 7.622573997E+04
      4857, 8.171953239E-03, 1.091188376E-01, 8.190118885E-03, 7.768115824E+04
      4858, 9.141197543E-03, 1.092967786E-01, 9.313681080E-03, 7.905031464E+04
      4859, 1.022579868E-02, 1.095042652E-01, 1.056571091E-02, 8.015542339E+04
      4860, 1.142263025E-02, 1.097238280E-01, 1.196688128E-02, 8.094511347E+04
      4861, 1.269831602E-02, 1.099676823E-01, 1.355483777E-02, 8.165592319E+04
      4862, 1.402941574E-02, 1.102446895E-01, 1.535305357E-02, 8.255509528E+04
      4863, 1.541639471E-02, 1.105632732E-01, 1.736149210E-02, 8.354943936E+04
      4864, 1.690308836E-02, 1.109062107E-01, 1.955069910E-02, 8.413859105E+04
      4865, 1.845494023E-02, 1.112977141E-01, 2.193348198E-02, 8.401357820E+04
      4866, 2.003395745E-02, 1.117622388E-01, 2.451570375E-02, 8.347612696E+04
      4867, 2.159305112E-02, 1.122868783E-01, 2.730462595E-02, 8.284441578E+04
      4868, 2.311976632E-02, 1.128820746E-01, 3.027434148E-02, 8.216796568E+04
      4869, 2.459517338E-02, 1.135227024E-01, 3.340335148E-02, 8.138198470E+04
      4870, 2.600452187E-02, 1.142178155E-01, 3.665609634E-02, 8.054039611E+04
      4871, 2.730250202E-02, 1.149255711E-01, 4.001575469E-02, 7.993537030E+04
      4872, 2.851037427E-02, 1.156652574E-01, 4.342335116E-02, 7.962915960E+04
      4873, 2.958423346E-02, 1.163788861E-01, 4.685999061E-02, 7.963456502E+04
      4874, 3.051861233E-02, 1.171070291E-01, 5.027265561E-02, 8.029814376E+04
      4875, 3.130097933E-02, 1.177762120E-01, 5.363686879E-02, 8.161809912E+04
      4876, 3.194284851E-02, 1.184517472E-01, 5.689815852E-02, 8.354636664E+04
      4877, 3.243494923E-02, 1.190636758E-01, 6.003954594E-02, 8.602197751E+04
      4878, 3.278753345E-02, 1.196161408E-01, 6.303087283E-02, 8.881566046E+04
      4879, 3.302488818E-02, 1.201606232E-01, 6.583928229E-02, 9.142195062E+04
      4880, 3.315172296E-02, 1.206587696E-01, 6.845789413E-02, 9.332557508E+04
      4881, 3.318340319E-02, 1.211098592E-01, 7.087772005E-02, 9.438748335E+04
      4882, 3.313168708E-02, 1.214961845E-01, 7.309838648E-02, 9.480892254E+04
      4883, 3.302406419E-02, 1.218627024E-01, 7.511392595E-02, 9.489766313E+04
      4884, 3.288099620E-02, 1.222050423E-01, 7.693208058E-02, 9.486661999E+04
      4885, 3.270666650E-02, 1.225080149E-01, 7.856459257E-02, 9.479717533E+04
      4886, 3.250494862E-02, 1.227699225E-01, 8.002231262E-02, 9.472988561E+04
      4887, 1.099003767E-03, 1.079347977E-01, 1.129662535E-03, 6.049237814E+04
      4888, 1.180885115E-03, 1.079481344E-01, 1.210745251E-03, 5.927423605E+04
      4889, 1.275425633E-03, 1.079635344E-01, 1.304372679E-03, 5.826938521E+04
      4890, 1.384543837E-03, 1.079813116E-01, 1.412452300E-03, 5.756722504E+04
      4891, 1.510440584E-03, 1.080018234E-01, 1.537157253E-03, 5.718007514E+04
      4892, 1.655617781E-03, 1.080254778E-01, 1.680968341E-03, 5.714693340E+04
      4893, 1.822927298E-03, 1.080527401E-01, 1.846714116E-03, 5.744526565E+04
      4894, 2.015617739E-03, 1.080851124E-01, 2.037431452E-03, 5.804265984E+04
      4895, 2.237389205E-03, 1.081251072E-01, 2.256399885E-03, 5.899526405E+04
      4896, 2.492378291E-03, 1.081710867E-01, 2.508140584E-03, 6.009177507E+04
      4897, 2.785254533E-03, 1.082238903E-01, 2.797251928E-03, 6.136096599E+04
      4898, 3.121243980E-03, 1.082844569E-01, 3.128877958E-03, 6.287777826E+04
      4899, 3.505984436E-03, 1.083538757E-01, 3.508904179E-03, 6.455666292E+04
      4900, 3.945567666E-03, 1.084333952E-01, 3.944001974E-03, 6.638605229E+04
      4901, 4.448157158E-03, 1.085239939E-01, 4.440065878E-03, 6.841374969E+04
      4902, 5.021394000E-03, 1.086270786E-01, 5.004766693E-03, 7.060916165E+04
      4903, 5.671972482E-03, 1.087303344E-01, 5.649888042E-03, 7.272746583E+04
      4904, 6.385792397E-03, 1.088469809E-01, 6.404230553E-03, 7.455197871E+04
      4905, 7.170652394E-03, 1.089835972E-01, 7.276100783E-03, 7.615016328E+04
      4906, 8.043464766E-03, 1.091397881E-01, 8.267331154E-03, 7.762756288E+04
      4907, 9.011592644E-03, 1.093173430E-01, 9.388679749E-03, 7.900342598E+04
      4908, 1.009612241E-02, 1.095327562E-01, 1.063602126E-02, 8.010165864E+04
      4909, 1.129189181E-02, 1.097498687E-01, 1.203492110E-02, 8.088312486E+04
      4910, 1.256681651E-02, 1.099935088E-01, 1.361997485E-02, 8.157765187E+04
      4911, 1.389824729E-02, 1.102784746E-01, 1.541323147E-02, 8.246472825E+04
      4912, 1.528528827E-02, 1.106003752E-01, 1.741769257E-02, 8.346793793E+04
      4913, 1.677118332E-02, 1.109427060E-01, 1.960415961E-02, 8.406820746E+04
      4914, 1.832344811E-02, 1.113383286E-01, 2.198267283E-02, 8.393780765E+04
      4915, 1.990196790E-02, 1.118021262E-01, 2.456214592E-02, 8.338830577E+04
      4916, 2.146123915E-02, 1.123279535E-01, 2.734769724E-02, 8.275127884E+04
      4917, 2.298732915E-02, 1.129218788E-01, 3.031506556E-02, 8.207443679E+04
      4918, 2.446249098E-02, 1.135655154E-01, 3.344078046E-02, 8.128686656E+04
      4919, 2.587103930E-02, 1.142592924E-01, 3.669145884E-02, 8.044113441E+04
      4920, 2.716838832E-02, 1.149695697E-01, 4.004821839E-02, 7.983513316E+04
      4921, 2.837497839E-02, 1.157080206E-01, 4.345396391E-02, 7.952928129E+04
      4922, 2.944795396E-02, 1.164237252E-01, 4.688790312E-02, 7.953047645E+04
      4923, 3.038059565E-02, 1.171507729E-01, 5.029871995E-02, 8.019676428E+04
      4924, 3.116168433E-02, 1.178216885E-01, 5.366030163E-02, 8.152503658E+04
      4925, 3.180165704E-02, 1.184967971E-01, 5.691941879E-02, 8.346558484E+04
      4926, 3.229198885E-02, 1.191092037E-01, 6.005832202E-02, 8.596195549E+04
      4927, 3.264267712E-02, 1.196621361E-01, 6.304705692E-02, 8.878252600E+04
      4928, 3.287659738E-02, 1.202012935E-01, 6.585396585E-02, 9.140091152E+04
      4929, 3.300164143E-02, 1.207000361E-01, 6.846969205E-02, 9.330362753E+04
      4930, 3.303148032E-02, 1.211511126E-01, 7.088667006E-02, 9.436015927E+04
      4931, 3.297805717E-02, 1.215374020E-01, 7.310446148E-02, 9.477876137E+04
      4932, 3.286886346E-02, 1.219038515E-01, 7.511714550E-02, 9.487207184E+04
      4933, 3.272442796E-02, 1.222459788E-01, 7.693249578E-02, 9.484696089E+04
      4934, 3.254892903E-02, 1.225488491E-01, 7.856223869E-02, 9.478123668E+04
      4935, 3.234613617E-02, 1.228106516E-01, 8.001727181E-02, 9.471679169E+04
      4936, 1.008564752E-03, 1.079479494E-01, 1.207218694E-03, 5.851938425E+04
      4937, 1.090242130E-03, 1.079612412E-01, 1.288030018E-03, 5.741058564E+04
      4938, 1.184556775E-03, 1.079765909E-01, 1.381352675E-03, 5.660791749E+04
      4939, 1.293424114E-03, 1.079943114E-01, 1.489088890E-03, 5.611292517E+04
      4940, 1.419041022E-03, 1.080151213E-01, 1.613344202E-03, 5.600542100E+04
      4941, 1.563914897E-03, 1.080412219E-01, 1.756271604E-03, 5.629969665E+04
      4942, 1.730898603E-03, 1.080713038E-01, 1.921003033E-03, 5.684138555E+04
      4943, 1.923234479E-03, 1.081059503E-01, 2.110733117E-03, 5.756017730E+04
      4944, 2.144596603E-03, 1.081458220E-01, 2.329081072E-03, 5.849858914E+04
      4945, 2.399133553E-03, 1.081916647E-01, 2.580132931E-03, 5.958466458E+04
      4946, 2.691511366E-03, 1.082443168E-01, 2.868482067E-03, 6.086395536E+04
      4947, 3.026952522E-03, 1.083047164E-01, 3.199267838E-03, 6.245700877E+04
      4948, 3.411129894E-03, 1.083739413E-01, 3.578332769E-03, 6.429566045E+04
      4949, 3.850218972E-03, 1.084532164E-01, 4.012261162E-03, 6.624195413E+04
      4950, 4.352109221E-03, 1.085435922E-01, 4.507210108E-03, 6.830456508E+04
      4951, 4.924595167E-03, 1.086464376E-01, 5.070714054E-03, 7.050290261E+04
      4952, 5.574444253E-03, 1.087474703E-01, 5.714759371E-03, 7.263569206E+04
      4953, 6.287563982E-03, 1.088638391E-01, 6.467532942E-03, 7.447784500E+04
      4954, 7.071604964E-03, 1.090001792E-01, 7.337814615E-03, 7.608810713E+04
      4955, 7.943612802E-03, 1.091560708E-01, 8.327342568E-03, 7.757861219E+04
      4956, 8.910971100E-03, 1.093346799E-01, 9.446662441E-03, 7.896171548E+04
      4957, 9.995343719E-03, 1.095548979E-01, 1.069066273E-02, 8.005199774E+04
      4958, 1.119028843E-02, 1.097701065E-01, 1.208779927E-02, 8.083013460E+04
      4959, 1.246459507E-02, 1.100133139E-01, 1.367066273E-02, 8.151961230E+04
      4960, 1.379549965E-02, 1.102978317E-01, 1.546169532E-02, 8.240099719E+04
      4961, 1.518300924E-02, 1.106262388E-01, 1.746211399E-02, 8.341148688E+04
      4962, 1.666867068E-02, 1.109710676E-01, 1.964570257E-02, 8.401847679E+04
      4963, 1.822125527E-02, 1.113698911E-01, 2.202089547E-02, 8.388337841E+04
      4964, 1.979938971E-02, 1.118331243E-01, 2.459823566E-02, 8.332466853E+04
      4965, 2.135879892E-02, 1.123598749E-01, 2.738116783E-02, 8.268333222E+04
      4966, 2.288440328E-02, 1.129528129E-01, 3.034671347E-02, 8.200603910E+04
      4967, 2.435937386E-02, 1.135987876E-01, 3.346986683E-02, 8.121678683E+04
      4968, 2.576730029E-02, 1.142915267E-01, 3.671894034E-02, 8.036837004E+04
      4969, 2.706415827E-02, 1.150037637E-01, 4.007344675E-02, 7.976156340E+04
      4970, 2.826975164E-02, 1.157412549E-01, 4.347775453E-02, 7.945661215E+04
      4971, 2.934204000E-02, 1.164585730E-01, 4.690959507E-02, 7.945397969E+04
